date,mentions,ma,sd,z,is_peak
2019-01-14,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-01-15,2,1.3571428571428572,0.4791574237499509,1.341640786499885,False
2019-01-18,1,1.3571428571428572,0.4791574237499509,-0.7453559924999363,False
2019-01-22,1,1.3571428571428572,0.4791574237499509,-0.7453559924999363,False
2019-01-24,1,1.3571428571428572,0.4791574237499509,-0.7453559924999363,False
2019-01-25,2,1.4285714285714286,0.49487165930539,1.1547005383792597,False
2019-01-27,1,1.3571428571428572,0.4791574237499509,-0.7453559924999363,False
2019-02-03,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-04,2,1.3571428571428572,0.4791574237499509,1.341640786499885,False
2019-02-06,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-11,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-13,2,1.2857142857142858,0.45175395145262087,1.581138830084206,False
2019-02-14,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-17,2,1.3571428571428572,0.4791574237499509,1.341640786499885,False
2019-02-19,1,1.3571428571428572,0.4791574237499509,-0.7453559924999363,False
2019-02-21,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-22,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-23,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-26,1,1.2857142857142858,0.45175395145262087,-0.6324555320336828,False
2019-02-28,1,1.2142857142857142,0.4103259033241392,-0.5222329678671005,False
2019-03-03,3,1.3571428571428572,0.6102859818083919,2.691946385511017,True
2019-03-05,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-03-06,2,1.3571428571428572,0.6102859818083919,1.0533703247651804,False
2019-03-07,2,1.4285714285714286,0.6226998490772363,0.9176629354822511,False
2019-03-08,1,1.4285714285714286,0.6226998490772363,-0.6882472016116884,False
2019-03-09,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-03-10,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-03-11,1,1.2857142857142858,0.5890150893739479,-0.4850712500726691,False
2019-03-13,1,1.2857142857142858,0.5890150893739479,-0.4850712500726691,False
2019-03-14,1,1.2857142857142858,0.5890150893739479,-0.4850712500726691,False
2019-03-15,2,1.3571428571428572,0.6102859818083919,1.0533703247651804,False
2019-03-20,2,1.4285714285714286,0.6226998490772363,0.9176629354822511,False
2019-03-21,1,1.4285714285714286,0.6226998490772363,-0.6882472016116884,False
2019-03-23,1,1.4285714285714286,0.6226998490772363,-0.6882472016116884,False
2019-03-24,3,1.4285714285714286,0.6226998490772363,2.5235730725761907,True
2019-03-25,1,1.4285714285714286,0.6226998490772363,-0.6882472016116884,False
2019-03-26,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-03-29,2,1.3571428571428572,0.6102859818083919,1.0533703247651804,False
2019-03-30,2,1.4285714285714286,0.6226998490772363,0.9176629354822511,False
2019-04-01,2,1.5,0.6267831705280063,0.7977240352174688,False
2019-04-05,1,1.5,0.6267831705280063,-0.7977240352174688,False
2019-04-06,1,1.5,0.6267831705280063,-0.7977240352174688,False
2019-04-09,2,1.5714285714285714,0.6226998490772369,0.6882472016116878,False
2019-04-11,5,1.8571428571428572,1.0594569267279512,2.966479394838267,True
2019-04-13,1,1.7857142857142858,1.0809104250301105,-0.7269004605005993,False
2019-04-21,1,1.7142857142857142,1.0973065354098002,-0.6509445549041198,False
2019-04-22,1,1.7142857142857142,1.0973065354098002,-0.6509445549041198,False
2019-04-27,1,1.7142857142857142,1.0973065354098002,-0.6509445549041198,False
2019-04-29,1,1.5714285714285714,1.0497813183356464,-0.544331053951818,False
2019-05-06,1,1.5714285714285714,1.0497813183356464,-0.544331053951818,False
2019-05-07,1,1.5714285714285714,1.0497813183356464,-0.544331053951818,False
2019-05-09,1,1.5,1.052208561618301,-0.47519096331149213,False
2019-05-12,2,1.5,1.052208561618301,0.47519096331149213,False
2019-05-14,1,1.4285714285714286,1.0497813183356461,-0.4082482904638637,False
2019-05-16,1,1.4285714285714286,1.0497813183356461,-0.4082482904638637,False
2019-05-17,1,1.4285714285714286,1.0497813183356461,-0.4082482904638637,False
2019-05-20,3,1.5,1.1180339887498933,1.3416407864998756,False
2019-05-23,1,1.2142857142857142,0.5578749768504713,-0.38411063979869053,False
2019-05-27,2,1.2857142857142858,0.589015089373948,1.212678125181672,False
2019-05-28,1,1.2857142857142858,0.589015089373948,-0.485071250072669,False
2019-06-01,2,1.3571428571428572,0.6102859818083919,1.0533703247651804,False
2019-06-02,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-06-03,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-06-04,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-06-05,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-06-09,1,1.3571428571428572,0.6102859818083919,-0.585205735980656,False
2019-06-10,1,1.2857142857142858,0.589015089373948,-0.485071250072669,False
2019-06-11,5,1.5714285714285714,1.1157499537009494,3.072885118389507,True
2019-06-14,1,1.5714285714285714,1.1157499537009494,-0.5121475197315845,False
2019-06-16,1,1.5714285714285714,1.1157499537009494,-0.5121475197315845,False
2019-06-17,2,1.5,1.052208561618301,0.47519096331149213,False
2019-06-19,1,1.5,1.052208561618301,-0.47519096331149213,False
2019-06-20,1,1.4285714285714286,1.0497813183356461,-0.4082482904638637,False
2019-06-25,1,1.4285714285714286,1.0497813183356461,-0.4082482904638637,False
2019-06-26,3,1.5,1.1180339887498933,1.3416407864998756,False
2019-06-28,2,1.5714285714285714,1.1157499537009494,0.38411063979868837,False
2019-06-29,1,1.5714285714285714,1.1157499537009496,-0.5121475197315843,False
2019-06-30,1,1.5714285714285714,1.1157499537009496,-0.5121475197315843,False
2019-07-01,1,1.5714285714285714,1.1157499537009496,-0.5121475197315843,False
2019-07-02,1,1.5714285714285714,1.1157499537009496,-0.5121475197315843,False
2019-07-04,1,1.5714285714285714,1.1157499537009496,-0.5121475197315843,False
2019-07-06,1,1.2857142857142858,0.5890150893739482,-0.4850712500726688,False
2019-07-07,2,1.3571428571428572,0.6102859818083922,1.05337032476518,False
2019-07-08,1,1.3571428571428572,0.6102859818083922,-0.5852057359806556,False
2019-07-10,1,1.2857142857142858,0.5890150893739482,-0.4850712500726688,False
2019-07-11,1,1.2857142857142858,0.5890150893739482,-0.4850712500726688,False
2019-07-12,2,1.3571428571428572,0.6102859818083922,1.05337032476518,False
2019-07-13,1,1.3571428571428572,0.6102859818083922,-0.5852057359806556,False
2019-07-14,2,1.2857142857142858,0.45175395145262137,1.5811388300842044,False
2019-07-15,1,1.2142857142857142,0.4103259033241398,-0.5222329678670997,False
2019-07-17,1,1.2142857142857142,0.4103259033241398,-0.5222329678670997,False
2019-07-18,1,1.2142857142857142,0.4103259033241398,-0.5222329678670997,False
2019-07-21,2,1.2857142857142858,0.4517539514526213,1.5811388300842044,False
2019-07-22,1,1.2857142857142858,0.4517539514526213,-0.6324555320336821,False
2019-07-26,1,1.2857142857142858,0.4517539514526213,-0.6324555320336821,False
2019-07-28,2,1.3571428571428572,0.4791574237499512,1.3416407864998843,False
2019-07-29,1,1.2857142857142858,0.4517539514526213,-0.6324555320336821,False
2019-07-30,2,1.3571428571428572,0.4791574237499512,1.3416407864998843,False
2019-07-31,1,1.3571428571428572,0.4791574237499512,-0.7453559924999359,False
2019-08-01,2,1.4285714285714286,0.4948716593053901,1.1547005383792595,False
2019-08-02,1,1.3571428571428572,0.4791574237499512,-0.7453559924999359,False
2019-08-04,1,1.3571428571428572,0.4791574237499512,-0.7453559924999359,False
2019-08-05,2,1.3571428571428572,0.4791574237499512,1.3416407864998843,False
2019-08-06,4,1.5714285714285714,0.8206518066482882,2.959320151246869,True
2019-08-07,1,1.5714285714285714,0.8206518066482882,-0.6963106238227927,False
2019-08-08,2,1.6428571428571428,0.8112726208286091,0.44022545316281275,False
2019-08-09,1,1.5714285714285714,0.8206518066482882,-0.6963106238227927,False
2019-08-10,1,1.5714285714285714,0.8206518066482882,-0.6963106238227927,False
2019-08-11,1,1.5714285714285714,0.8206518066482882,-0.6963106238227927,False
2019-08-12,1,1.5,0.8237544710479122,-0.6069769786668853,False
2019-08-13,1,1.5,0.8237544710479122,-0.6069769786668853,False
2019-08-14,1,1.4285714285714286,0.8206518066482879,-0.5222329678670948,False
2019-08-18,1,1.4285714285714286,0.8206518066482879,-0.5222329678670948,False
2019-08-22,1,1.3571428571428572,0.8112726208286085,-0.4402254531628131,False
2019-08-23,1,1.3571428571428572,0.8112726208286085,-0.4402254531628131,False
2019-08-25,2,1.4285714285714286,0.8206518066482879,0.696310623822793,False
2019-08-26,4,1.5714285714285714,1.0497813183356466,2.3134069792952268,False
2019-08-27,2,1.4285714285714286,0.8206518066482879,0.696310623822793,False
2019-08-28,1,1.4285714285714286,0.8206518066482879,-0.5222329678670948,False
2019-08-30,1,1.3571428571428572,0.8112726208286085,-0.4402254531628131,False
2019-08-31,2,1.4285714285714286,0.8206518066482879,0.696310623822793,False
2019-09-01,5,1.7142857142857142,1.220571963616789,2.691946385511005,True
2019-09-02,1,1.7142857142857142,1.220571963616789,-0.5852057359806533,False
2019-09-03,2,1.7857142857142858,1.2058530725810086,0.17770466332772775,False
2019-09-04,1,1.7857142857142858,1.2058530725810086,-0.6515837655350021,False
2019-09-05,1,1.7857142857142858,1.2058530725810086,-0.6515837655350021,False
2019-09-06,1,1.7857142857142858,1.2058530725810086,-0.6515837655350021,False
2019-09-07,5,2.0714285714285716,1.4374722712498644,2.037306379499809,False
2019-09-08,2,2.142857142857143,1.4069796859708719,-0.10153461651336187,False
2019-09-09,4,2.2857142857142856,1.4846149779161804,1.1547005383792517,False
2019-09-12,2,2.142857142857143,1.4069796859708719,-0.10153461651336187,False
2019-09-13,3,2.2142857142857144,1.4232042032265195,0.5520741745513451,False
2019-09-14,3,2.357142857142857,1.3942300925673667,0.46108396762070397,False
2019-09-15,2,2.4285714285714284,1.3477115902938006,-0.3179993640019078,False
2019-09-17,1,2.357142857142857,1.3942300925673667,-0.9733994871992641,False
2019-09-18,1,2.0714285714285716,1.2226601977588347,-0.8763093567554794,False
2019-09-20,1,2.0714285714285716,1.2226601977588347,-0.8763093567554794,False
2019-09-21,1,2.0,1.2535663410560172,-0.7977240352174658,False
2019-09-23,2,2.0714285714285716,1.2226601977588347,-0.05842062378369877,False
2019-09-24,3,2.2142857142857144,1.2058530725810093,0.6515837655350016,False
2019-09-27,2,2.2857142857142856,1.1605769149479943,-0.24618298195866536,False
2019-09-28,1,2.0,0.9258200997725508,-1.0801234497346441,False
2019-09-29,1,1.9285714285714286,0.96097314621955,-0.966282390121317,False
2019-09-30,1,1.7142857142857142,0.7953949089757159,-0.8980265101338761,False
2019-10-03,2,1.7142857142857142,0.7953949089757159,0.35921060405355065,False
2019-10-05,2,1.6428571428571428,0.7178482586514903,0.49751859510499596,False
2019-10-06,2,1.5714285714285714,0.6226998490772367,0.688247201611688,False
2019-10-07,1,1.5,0.6267831705280061,-0.7977240352174689,False
2019-10-08,3,1.6428571428571428,0.7178482586514903,1.8905706613989843,False
2019-10-10,1,1.6428571428571428,0.7178482586514903,-0.8955334711889925,False
2019-10-13,2,1.7142857142857142,0.6998542122237634,0.4082482904638642,False
2019-10-14,2,1.7857142857142858,0.6738557951468988,0.3179993640019086,False
2019-10-15,1,1.7142857142857142,0.6998542122237634,-1.02062072615966,False
2019-10-16,1,1.5714285714285714,0.6226998490772367,-0.9176629354822504,False
2019-10-17,1,1.5,0.6267831705280061,-0.7977240352174689,False
2019-10-19,2,1.5714285714285714,0.6226998490772367,0.688247201611688,False
2019-10-20,4,1.7857142857142858,0.8601138984851628,2.5744098754659426,True
2019-10-21,1,1.7857142857142858,0.8601138984851628,-0.913500278391141,False
2019-10-22,3,1.8571428571428572,0.9147320339189774,1.24939009510885,False
2019-10-23,2,1.8571428571428572,0.9147320339189774,0.15617376188860616,False
2019-10-24,2,1.8571428571428572,0.9147320339189774,0.15617376188860616,False
2019-10-25,1,1.8571428571428572,0.9147320339189774,-0.9370425713316375,False
2019-10-27,1,1.7142857142857142,0.8806305718527095,-0.8111071056538138,False
2019-10-28,3,1.8571428571428572,0.9147320339189774,1.24939009510885,False
2019-10-29,2,1.8571428571428572,0.9147320339189774,0.15617376188860616,False
2019-10-30,1,1.7857142857142858,0.9394961741404207,-0.8363145133966772,False
2019-10-31,1,1.7857142857142858,0.9394961741404207,-0.8363145133966772,False
2019-11-03,2,1.8571428571428572,0.9147320339189774,0.15617376188860616,False
2019-11-04,1,1.8571428571428572,0.9147320339189774,-0.9370425713316375,False
2019-11-05,3,1.9285714285714286,0.96097314621955,1.1149412193707504,False
2019-11-08,2,1.7857142857142858,0.7726181304565679,0.27735009811261485,False
2019-11-09,1,1.7857142857142858,0.7726181304565679,-1.016950359746255,False
2019-11-10,2,1.7142857142857142,0.6998542122237636,0.408248290463864,False
2019-11-11,1,1.6428571428571428,0.7178482586514905,-0.8955334711889922,False
2019-11-12,1,1.5714285714285714,0.7284313590846817,-0.7844645405527381,False
2019-11-13,1,1.5714285714285714,0.7284313590846817,-0.7844645405527381,False
2019-11-14,4,1.7857142857142858,0.9394961741404209,2.3568863559360897,False
2019-11-15,1,1.6428571428571428,0.8949974347244035,-0.718278196020861,False
2019-11-17,1,1.5714285714285714,0.9035079029052497,-0.6324555320336769,False
2019-11-18,2,1.6428571428571428,0.8949974347244035,0.3990434422338117,False
2019-11-19,2,1.7142857142857142,0.8806305718527098,0.3244428422615256,False
2019-11-20,2,1.7142857142857142,0.8806305718527098,0.3244428422615256,False
2019-11-21,2,1.7857142857142858,0.8601138984851631,0.24913643956122006,False
2019-11-23,1,1.6428571428571428,0.8112726208286092,-0.7924058156930627,False
2019-11-24,2,1.6428571428571428,0.8112726208286092,0.4402254531628127,False
2019-11-26,1,1.6428571428571428,0.8112726208286092,-0.7924058156930627,False
2019-11-29,2,1.6428571428571428,0.8112726208286092,0.4402254531628127,False
2019-12-01,1,1.6428571428571428,0.8112726208286092,-0.7924058156930627,False
2019-12-02,1,1.6428571428571428,0.8112726208286092,-0.7924058156930627,False
2019-12-03,1,1.6428571428571428,0.8112726208286092,-0.7924058156930627,False
2019-12-04,1,1.4285714285714286,0.49487165930539045,-0.866025403784444,False
2019-12-11,1,1.4285714285714286,0.49487165930539045,-0.866025403784444,False
2019-12-12,1,1.4285714285714286,0.49487165930539045,-0.866025403784444,False
2019-12-13,2,1.4285714285714286,0.49487165930539045,1.1547005383792586,False
2019-12-14,2,1.4285714285714286,0.49487165930539045,1.1547005383792586,False
2019-12-15,1,1.3571428571428572,0.4791574237499515,-0.7453559924999353,False
2019-12-16,1,1.2857142857142858,0.45175395145262165,-0.6324555320336817,False
2019-12-19,1,1.2857142857142858,0.45175395145262165,-0.6324555320336817,False
2019-12-20,2,1.2857142857142858,0.45175395145262165,1.5811388300842033,False
2019-12-21,1,1.2857142857142858,0.45175395145262165,-0.6324555320336817,False
2019-12-22,1,1.2142857142857142,0.4103259033241402,-0.5222329678670993,False
2019-12-23,4,1.4285714285714286,0.820651806648288,3.133397807202568,True
2019-12-24,4,1.6428571428571428,1.0424656799518863,2.261122742430857,False
2019-12-25,1,1.6428571428571428,1.0424656799518863,-0.6166698388447791,False
2019-12-27,1,1.6428571428571428,1.0424656799518863,-0.6166698388447791,False
2019-12-28,3,1.7857142857142858,1.0809104250301105,1.1233916207736532,False
2019-12-29,1,1.7857142857142858,1.0809104250301105,-0.7269004605005993,False
2019-12-30,1,1.7142857142857142,1.0973065354098002,-0.6509445549041198,False
2019-12-31,2,1.7142857142857142,1.0973065354098002,0.26037782196164805,False
2020-01-02,1,1.7142857142857142,1.0973065354098002,-0.6509445549041198,False
2020-01-03,2,1.7857142857142858,1.0809104250301105,0.19824558013652696,False
2020-01-05,1,1.7857142857142858,1.0809104250301105,-0.7269004605005993,False
2020-01-06,1,1.7142857142857142,1.0973065354098002,-0.6509445549041198,False
2020-01-07,2,1.7857142857142858,1.0809104250301105,0.19824558013652696,False
2020-01-08,6,2.142857142857143,1.5050933932646768,2.5627265885317474,True
2020-01-09,4,2.142857142857143,1.5050933932646768,1.2339053944782488,False
2020-01-10,1,1.9285714285714286,1.4374722712498644,-0.6459751934999395,False
2020-01-11,1,1.9285714285714286,1.4374722712498644,-0.6459751934999395,False
2020-01-12,1,1.9285714285714286,1.4374722712498644,-0.6459751934999395,False
2020-01-14,1,1.7857142857142858,1.423204203226519,-0.5520741745513454,False
2020-01-15,2,1.8571428571428572,1.4069796859708714,0.1015346165133619,False
2020-01-19,3,2.0,1.4142135623730945,0.7071067811865478,False
2020-01-20,1,1.9285714285714286,1.4374722712498642,-0.6459751934999395,False
2020-01-21,1,1.9285714285714286,1.4374722712498642,-0.6459751934999395,False
2020-01-24,2,1.9285714285714286,1.4374722712498642,0.049690399499995326,False
2020-01-28,1,1.9285714285714286,1.4374722712498642,-0.6459751934999395,False
2020-01-29,1,1.9285714285714286,1.4374722712498642,-0.6459751934999395,False
2020-01-30,2,1.9285714285714286,1.4374722712498642,0.049690399499995326,False
2020-01-31,2,1.6428571428571428,0.8949974347244033,0.39904344223381183,False
2020-02-01,1,1.4285714285714286,0.6226998490772361,-0.6882472016116886,False
2020-02-02,1,1.4285714285714286,0.6226998490772361,-0.6882472016116886,False
2020-02-03,3,1.5714285714285714,0.7284313590846815,1.961161351381846,False
2020-02-04,1,1.5714285714285714,0.7284313590846815,-0.7844645405527383,False
2020-02-05,1,1.5714285714285714,0.7284313590846815,-0.7844645405527383,False
2020-02-08,2,1.5714285714285714,0.7284313590846815,0.5883484054145538,False
2020-02-09,2,1.5,0.626783170528006,0.797724035217469,False
2020-02-11,1,1.5,0.626783170528006,-0.797724035217469,False
2020-02-12,1,1.5,0.626783170528006,-0.797724035217469,False
2020-02-13,2,1.5,0.626783170528006,0.797724035217469,False
2020-02-14,1,1.5,0.626783170528006,-0.797724035217469,False
2020-02-15,2,1.5714285714285714,0.6226998490772366,0.6882472016116881,False
2020-02-17,1,1.5,0.626783170528006,-0.797724035217469,False
2020-02-22,2,1.5,0.626783170528006,0.797724035217469,False
2020-03-02,2,1.5714285714285714,0.6226998490772366,0.6882472016116881,False
2020-03-03,1,1.5714285714285714,0.6226998490772366,-0.9176629354822506,False
2020-03-04,1,1.4285714285714286,0.4948716593053898,-0.8660254037844453,False
2020-03-05,3,1.5714285714285714,0.6226998490772365,2.2941573387056273,False
2020-03-06,4,1.7857142857142858,0.8601138984851626,2.574409875465943,True
2020-03-07,1,1.7142857142857142,0.8806305718527094,-0.8111071056538139,False
2020-03-08,1,1.6428571428571428,0.8949974347244032,-0.7182781960208612,False
2020-03-10,1,1.6428571428571428,0.8949974347244032,-0.7182781960208612,False
2020-03-13,1,1.6428571428571428,0.8949974347244032,-0.7182781960208612,False
2020-03-17,2,1.6428571428571428,0.8949974347244032,0.3990434422338119,False
2020-03-18,1,1.6428571428571428,0.8949974347244032,-0.7182781960208612,False
2020-03-20,1,1.5714285714285714,0.9035079029052494,-0.6324555320336771,False
2020-03-21,1,1.5714285714285714,0.9035079029052494,-0.6324555320336771,False
2020-03-24,2,1.5714285714285714,0.9035079029052494,0.4743416490252579,False
2020-03-25,2,1.5714285714285714,0.9035079029052494,0.4743416490252579,False
2020-03-30,1,1.5714285714285714,0.9035079029052494,-0.6324555320336771,False
2020-03-31,1,1.5714285714285714,0.9035079029052494,-0.6324555320336771,False
2020-04-02,1,1.4285714285714286,0.8206518066482874,-0.522232967867095,False
2020-04-04,1,1.2142857142857142,0.4103259033241391,-0.5222329678671007,False
2020-04-05,3,1.3571428571428572,0.6102859818083916,2.6919463855110184,True
2020-04-07,1,1.3571428571428572,0.6102859818083916,-0.5852057359806563,False
2020-04-08,2,1.4285714285714286,0.6226998490772359,0.9176629354822518,False
2020-04-09,2,1.5,0.6267831705280057,0.7977240352174695,False
2020-04-10,1,1.4285714285714286,0.6226998490772359,-0.688247201611689,False
2020-04-11,1,1.4285714285714286,0.6226998490772359,-0.688247201611689,False
2020-04-12,1,1.4285714285714286,0.6226998490772359,-0.688247201611689,False
2020-04-13,1,1.4285714285714286,0.6226998490772359,-0.688247201611689,False
2020-04-15,4,1.5714285714285714,0.9035079029052493,2.6879360111431283,True
2020-04-18,4,1.7142857142857142,1.0973065354098,2.083022575693184,False
2020-04-19,1,1.7142857142857142,1.0973065354098,-0.65094455490412,False
2020-04-21,2,1.7857142857142858,1.08091042503011,0.19824558013652704,False
2020-04-23,2,1.8571428571428572,1.0594569267279508,0.1348399724926485,False
2020-04-24,2,1.9285714285714286,1.0326308782000677,0.0691714463866075,False
2020-04-25,2,1.8571428571428572,0.9897433186107858,0.14433756729740654,False
2020-04-26,1,1.8571428571428572,0.9897433186107859,-0.8660254037844397,False
2020-04-28,2,1.8571428571428572,0.9897433186107859,0.14433756729740654,False
2020-04-30,1,1.7857142857142858,1.0126747770541291,-0.7758801774444591,False
2020-05-03,1,1.7857142857142858,1.0126747770541291,-0.7758801774444591,False
2020-05-05,1,1.7857142857142858,1.0126747770541291,-0.7758801774444591,False
2020-05-06,1,1.7857142857142858,1.0126747770541291,-0.7758801774444591,False
2020-05-08,1,1.7857142857142858,1.0126747770541291,-0.7758801774444591,False
2020-05-11,1,1.5714285714285714,0.8206518066482877,-0.6963106238227931,False
2020-05-13,1,1.3571428571428572,0.47915742374995046,-0.745355992499937,False
2020-05-15,3,1.5,0.6267831705280057,2.3931721056524085,False
2020-05-16,2,1.5,0.6267831705280057,0.7977240352174695,False
2020-05-17,2,1.5,0.6267831705280057,0.7977240352174695,False
2020-05-18,1,1.4285714285714286,0.6226998490772359,-0.688247201611689,False
2020-05-21,1,1.3571428571428572,0.6102859818083916,-0.5852057359806563,False
2020-05-22,2,1.4285714285714286,0.6226998490772359,0.9176629354822518,False
2020-05-23,2,1.4285714285714286,0.6226998490772359,0.9176629354822518,False
2020-05-25,2,1.5,0.6267831705280057,0.7977240352174695,False
2020-05-26,1,1.5,0.6267831705280057,-0.7977240352174695,False
2020-05-30,2,1.5714285714285714,0.6226998490772363,0.6882472016116884,False
2020-06-01,1,1.5714285714285714,0.6226998490772363,-0.9176629354822511,False
2020-06-05,2,1.6428571428571428,0.6102859818083923,0.5852057359806556,False
2020-06-07,2,1.7142857142857142,0.589015089373949,0.4850712500726682,False
2020-06-09,1,1.7142857142857142,0.589015089373949,-1.2126781251816698,False
2020-06-10,1,1.5714285714285714,0.49487165930538995,-1.1547005383792597,False
2020-06-11,1,1.5,0.4999999999999962,-1.0000000000000075,False
2020-06-12,4,1.6428571428571428,0.8112726208286085,2.905487990874566,True
2020-06-14,2,1.7142857142857142,0.7953949089757156,0.3592106040535507,False
2020-06-15,2,1.7857142857142858,0.7726181304565675,0.277350098112615,False
2020-06-17,1,1.7142857142857142,0.7953949089757156,-0.8980265101338764,False
2020-06-18,1,1.6428571428571428,0.8112726208286085,-0.7924058156930633,False
2020-06-20,1,1.5714285714285714,0.8206518066482876,-0.6963106238227932,False
2020-06-21,2,1.6428571428571428,0.8112726208286085,0.4402254531628131,False
2020-06-23,2,1.6428571428571428,0.8112726208286085,0.4402254531628131,False
2020-06-24,2,1.7142857142857142,0.7953949089757156,0.3592106040535507,False
2020-06-26,1,1.6428571428571428,0.8112726208286085,-0.7924058156930633,False
2020-06-27,1,1.5714285714285714,0.8206518066482876,-0.6963106238227932,False
2020-06-28,2,1.6428571428571428,0.8112726208286085,0.4402254531628131,False
2020-06-29,1,1.6428571428571428,0.8112726208286085,-0.7924058156930633,False
2020-07-01,2,1.7142857142857142,0.7953949089757156,0.3592106040535507,False
2020-07-03,3,1.6428571428571428,0.6102859818083926,2.22378179672649,False
2020-07-05,3,1.7142857142857142,0.6998542122237631,1.8371173070873892,False
2020-07-07,1,1.6428571428571428,0.7178482586514899,-0.895533471188993,False
2020-07-08,1,1.6428571428571428,0.7178482586514899,-0.895533471188993,False
2020-07-09,1,1.6428571428571428,0.7178482586514899,-0.895533471188993,False
2020-07-11,3,1.7857142857142858,0.7726181304565675,1.5716505559714857,False
2020-07-18,1,1.7142857142857142,0.7953949089757156,-0.8980265101338764,False
2020-07-20,1,1.6428571428571428,0.8112726208286085,-0.7924058156930633,False
2020-07-22,2,1.6428571428571428,0.8112726208286085,0.4402254531628131,False
2020-07-23,3,1.7857142857142858,0.8601138984851624,1.411773157513582,False
2020-07-26,1,1.7857142857142858,0.8601138984851624,-0.9135002783911415,False
2020-07-27,1,1.7142857142857142,0.8806305718527091,-0.8111071056538143,False
2020-07-28,1,1.7142857142857142,0.8806305718527091,-0.8111071056538143,False
2020-07-29,2,1.7142857142857142,0.8806305718527091,0.32444284226152587,False
2020-07-30,1,1.5714285714285714,0.8206518066482875,-0.6963106238227933,False
2020-07-31,1,1.4285714285714286,0.7284313590846806,-0.5883484054145546,False
2020-08-01,1,1.4285714285714286,0.7284313590846806,-0.5883484054145546,False
2020-08-02,1,1.4285714285714286,0.7284313590846806,-0.5883484054145546,False
2020-08-03,4,1.6428571428571428,0.9715336077668156,2.42620825290957,False
2020-08-04,2,1.5714285714285714,0.9035079029052492,0.474341649025258,False
2020-08-05,1,1.5714285714285714,0.9035079029052492,-0.6324555320336772,False
2020-08-06,1,1.5714285714285714,0.9035079029052492,-0.6324555320336772,False
2020-08-07,4,1.7142857142857142,1.0973065354097997,2.0830225756931844,False
2020-08-08,1,1.5714285714285714,1.049781318335646,-0.5443310539518182,False
2020-08-11,2,1.6428571428571428,1.0424656799518857,0.3425943549137665,False
2020-08-12,4,1.8571428571428572,1.1866605518454383,1.8057877962865394,False
2020-08-13,1,1.8571428571428572,1.1866605518454383,-0.7223151185146158,False
2020-08-14,1,1.7857142857142858,1.2058530725810084,-0.6515837655350023,False
2020-08-15,1,1.7857142857142858,1.2058530725810084,-0.6515837655350023,False
2020-08-16,2,1.8571428571428572,1.1866605518454383,0.12038585308576925,False
2020-08-18,3,2.0,1.195228609334393,0.8366600265340761,False
2020-08-21,3,2.142857142857143,1.1866605518454385,0.7223151185146157,False
2020-08-22,1,1.9285714285714286,1.0996288798814742,-0.844440743200121,False
2020-08-23,1,1.8571428571428572,1.124858267715972,-0.7620007620011437,False
2020-08-24,1,1.8571428571428572,1.124858267715972,-0.7620007620011437,False
2020-08-25,1,1.8571428571428572,1.124858267715972,-0.7620007620011437,False
2020-08-29,1,1.6428571428571428,0.9715336077668156,-0.6616931598844281,False
2020-08-30,2,1.7142857142857142,0.9583148474999084,0.2981423969999725,False
2020-09-01,1,1.6428571428571428,0.9715336077668156,-0.6616931598844281,False
2020-09-02,1,1.4285714285714286,0.7284313590846807,-0.5883484054145545,False
2020-09-03,2,1.5,0.7319250547113972,0.6831300510639757,False
2020-09-04,1,1.5,0.7319250547113972,-0.6831300510639757,False
2020-09-06,2,1.5714285714285714,0.728431359084681,0.5883484054145541,False
2020-09-07,2,1.5714285714285714,0.728431359084681,0.5883484054145541,False
2020-09-08,1,1.4285714285714286,0.6226998490772356,-0.6882472016116892,False
2020-09-09,4,1.5,0.8237544710479116,3.034884893334429,True
2020-09-10,1,1.5,0.8237544710479116,-0.6069769786668858,False
2020-09-11,5,1.7857142857142858,1.2058530725810082,2.6655699499159184,True
2020-09-13,1,1.7857142857142858,1.2058530725810082,-0.6515837655350024,False
2020-09-15,2,1.8571428571428572,1.186660551845438,0.12038585308576927,False
2020-09-16,1,1.8571428571428572,1.186660551845438,-0.7223151185146159,False
2020-09-17,1,1.7857142857142858,1.2058530725810082,-0.6515837655350024,False
2020-09-18,1,1.7857142857142858,1.2058530725810082,-0.6515837655350024,False
